02/22/2021 08:34:59 - INFO - __main__ -   	EPOCH:   0	MiniBatch:  610
02/22/2021 08:35:09 - INFO - __main__ -   	EPOCH:   0	MiniBatch:  620
02/22/2021 08:35:19 - INFO - __main__ -   	EPOCH:   0	MiniBatch:  630
02/22/2021 08:35:30 - INFO - __main__ -   	EPOCH:   0	MiniBatch:  640
02/22/2021 08:35:40 - INFO - __main__ -   	EPOCH:   0	MiniBatch:  650
02/22/2021 08:35:50 - INFO - __main__ -   	EPOCH:   0	MiniBatch:  660
02/22/2021 08:36:01 - INFO - __main__ -   	EPOCH:   0	MiniBatch:  670
02/22/2021 08:36:11 - INFO - __main__ -   	EPOCH:   0	MiniBatch:  680
02/22/2021 08:36:21 - INFO - __main__ -   	EPOCH:   0	MiniBatch:  690
02/22/2021 08:36:32 - INFO - __main__ -   	EPOCH:   0	MiniBatch:  700
02/22/2021 08:36:42 - INFO - __main__ -   	EPOCH:   0	MiniBatch:  710
02/22/2021 08:36:52 - INFO - __main__ -   	EPOCH:   0	MiniBatch:  720
02/22/2021 08:37:03 - INFO - __main__ -   	EPOCH:   0	MiniBatch:  730
02/22/2021 08:37:14 - INFO - __main__ -   	EPOCH:   0	MiniBatch:  740
02/22/2021 08:37:24 - INFO - __main__ -   	EPOCH:   0	MiniBatch:  750
02/22/2021 08:37:34 - INFO - __main__ -   	EPOCH:   0	MiniBatch:  760
02/22/2021 08:37:45 - INFO - __main__ -   	EPOCH:   0	MiniBatch:  770
02/22/2021 08:37:55 - INFO - __main__ -   	EPOCH:   0	MiniBatch:  780
02/22/2021 08:37:57 - INFO - __main__ -   	Testing dev Minibatch:    0
02/22/2021 08:38:01 - INFO - __main__ -   	Testing dev Minibatch:   10
02/22/2021 08:38:04 - INFO - __main__ -   	Testing dev Minibatch:   20
02/22/2021 08:38:08 - INFO - __main__ -   	Testing dev Minibatch:   30
02/22/2021 08:38:12 - INFO - __main__ -   	Testing dev Minibatch:   40
02/22/2021 08:38:16 - INFO - __main__ -   	Testing dev Minibatch:   50
02/22/2021 08:38:19 - INFO - __main__ -   	Testing dev Minibatch:   60
02/22/2021 08:38:23 - INFO - __main__ -   	Testing dev Minibatch:   70
02/22/2021 08:38:27 - INFO - __main__ -   	Testing dev Minibatch:   80
02/22/2021 08:38:31 - INFO - __main__ -   	Testing dev Minibatch:   90
02/22/2021 08:38:35 - INFO - __main__ -   	Testing dev Minibatch:  100
02/22/2021 08:38:39 - INFO - __main__ -   	Testing dev Minibatch:  110
02/22/2021 08:38:42 - INFO - __main__ -   	Testing dev Minibatch:  120
02/22/2021 08:38:46 - INFO - __main__ -   	Testing dev Minibatch:  130
02/22/2021 08:38:50 - INFO - __main__ -   	Testing dev Minibatch:  140
02/22/2021 08:38:54 - INFO - __main__ -   	Testing dev Minibatch:  150
02/22/2021 08:38:57 - INFO - __main__ -   	Testing dev Minibatch:  160
02/22/2021 08:39:01 - INFO - __main__ -   	Testing dev Minibatch:  170
02/22/2021 08:39:05 - INFO - __main__ -   	Testing dev Minibatch:  180
02/22/2021 08:39:09 - INFO - __main__ -   	Testing dev Minibatch:  190
02/22/2021 08:39:12 - INFO - __main__ -   	Testing dev Minibatch:  200
02/22/2021 08:39:16 - INFO - __main__ -   	Testing dev Minibatch:  210
02/22/2021 08:39:20 - INFO - __main__ -   	Testing dev Minibatch:  220
02/22/2021 08:39:24 - INFO - __main__ -   	Testing dev Minibatch:  230
